car_brand,no_year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(kmpl),engine(CC),max_power(BHP),torque(Nm),torque_lower(rpm),torque_upper(rpm),seats
Chevrolet,5,400000,30000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,6,220000,80000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,5,375000,53319,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,7,600000,90000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,9.0
Chevrolet,11,150000,68000,Petrol,Individual,Manual,Fourth & Above Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,13,80000,70000,Petrol,Individual,Manual,Second Owner,15.26,1150.0,74.9,110.0,4400.0,4400.0,5.0
Chevrolet,5,409999,60000,Diesel,Individual,Manual,Second Owner,12.2,1994.0,105.3,263.7,2500.0,2500.0,10.0
Chevrolet,5,420000,70000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,172.5,1750.0,1750.0,7.0
Chevrolet,8,229999,46000,Petrol,Individual,Manual,First Owner,18.2,1199.0,84.8,113.0,5000.0,5000.0,5.0
Chevrolet,9,200000,70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,6,371000,40000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,9,150000,110000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,6,240000,55000,Diesel,Individual,Manual,First Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,8,300000,65000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,205.0,1750.0,1750.0,5.0
Chevrolet,12,95000,120000,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,8,600000,90000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,9.0
Chevrolet,10,272000,170000,Diesel,Individual,Manual,Fourth & Above Owner,16.52,1991.0,123.7,305.0,2000.0,2000.0,5.0
Chevrolet,10,440000,90000,Diesel,Individual,Automatic,Second Owner,18.1,1991.0,147.9,327.0,2600.0,2600.0,4.0
Chevrolet,11,270000,185000,Diesel,Individual,Manual,First Owner,14.8,2499.0,80.0,186.2,1800.0,1800.0,7.0
Chevrolet,6,480000,80000,Diesel,Individual,Manual,Second Owner,22.1,1248.0,74.0,190.0,1750.0,1750.0,5.0
Chevrolet,7,575000,70000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,9.0
Chevrolet,12,90000,50000,Petrol,Individual,Manual,Second Owner,16.0,995.0,63.0,90.16,4200.0,4200.0,5.0
Chevrolet,15,190000,94000,Petrol,Individual,Manual,Second Owner,17.4,1599.0,104.0,148.0,3500.0,3500.0,5.0
Chevrolet,9,130000,110000,Petrol,Individual,Manual,First Owner,16.2,995.0,62.1,90.3,4200.0,4200.0,5.0
Chevrolet,7,330000,23000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,11,125000,60000,Petrol,Individual,Manual,First Owner,15.26,1150.0,74.9,110.0,4400.0,4400.0,5.0
Chevrolet,11,140000,75000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,12,250000,80000,Petrol,Individual,Manual,Second Owner,12.9,1598.0,102.5,148.0,4000.0,4000.0,5.0
Chevrolet,5,250000,60000,Diesel,Individual,Manual,Second Owner,22.1,1248.0,74.0,190.0,1750.0,1750.0,5.0
Chevrolet,9,170000,90000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,7,260000,38000,Diesel,Individual,Manual,First Owner,22.1,1248.0,74.0,190.0,1750.0,1750.0,5.0
Chevrolet,8,420000,46815,Diesel,Individual,Manual,Second Owner,22.1,1248.0,76.9,205.0,1750.0,1750.0,5.0
Chevrolet,13,210000,90000,Diesel,Individual,Manual,Fourth & Above Owner,16.52,1991.0,123.7,305.0,2000.0,2000.0,5.0
Chevrolet,9,495000,82000,Diesel,Individual,Manual,Third Owner,17.3,1998.0,163.7,380.0,2000.0,2000.0,5.0
Chevrolet,11,270000,120000,Diesel,Individual,Manual,Third Owner,18.3,1991.0,147.9,327.0,2600.0,2600.0,5.0
Chevrolet,7,450000,13500,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,10,169000,41000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,10,290000,88000,Diesel,Individual,Manual,Third Owner,16.52,1991.0,123.7,305.0,2000.0,2000.0,5.0
Chevrolet,7,190000,139000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,8.0
Chevrolet,7,170000,76000,Diesel,Individual,Manual,Second Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,9,125000,40000,Petrol,Individual,Manual,Second Owner,16.2,995.0,62.1,90.3,4200.0,4200.0,5.0
Chevrolet,10,130000,110000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,11,250000,63000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,11,250000,135000,Diesel,Individual,Manual,Third Owner,18.3,1991.0,147.9,327.0,2600.0,2600.0,5.0
Chevrolet,10,140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,7,300000,50000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,6,600000,80000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,9.0
Chevrolet,10,150000,80000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,13,225000,120000,Diesel,Individual,Manual,Second Owner,16.52,1991.0,123.7,305.0,2000.0,2000.0,5.0
Chevrolet,12,80000,80000,Petrol,Individual,Manual,Fourth & Above Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,11,90000,70000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,6,250000,23500,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,106.5,4400.0,4400.0,5.0
Chevrolet,10,130000,60000,Petrol,Individual,Manual,Second Owner,14.49,1399.0,92.7,127.0,3500.0,3500.0,5.0
Chevrolet,13,150000,60000,Petrol,Individual,Manual,Fourth & Above Owner,15.26,1150.0,74.9,110.0,4400.0,4400.0,5.0
Chevrolet,6,350000,50000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,10,130000,67840,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,9,141000,128000,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,7,185000,90000,Diesel,Individual,Manual,Second Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,14,90000,93000,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,7,600000,110000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,10.0
Chevrolet,11,130000,50000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,10,415000,78432,Diesel,Individual,Manual,First Owner,16.52,1991.0,123.7,305.0,2000.0,2000.0,5.0
Chevrolet,8,245000,25000,Petrol,Individual,Manual,First Owner,18.2,1199.0,84.8,113.0,5000.0,5000.0,5.0
Chevrolet,9,700000,50000,Diesel,Individual,Automatic,Second Owner,12.12,2231.0,184.0,424.0,2000.0,2000.0,7.0
Chevrolet,13,45000,70000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,9,175000,56365,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,10,160000,49563,Petrol,Dealer,Manual,First Owner,16.2,995.0,62.1,90.3,4200.0,4200.0,5.0
Chevrolet,14,65000,30000,Petrol,Individual,Manual,Second Owner,14.7,1150.0,76.0,109.76,4400.0,4400.0,5.0
Chevrolet,9,120000,60000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,5,210000,50000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,106.5,4400.0,4400.0,5.0
Chevrolet,9,400000,64000,Diesel,Individual,Manual,First Owner,16.52,1991.0,123.7,305.0,2000.0,2000.0,5.0
Chevrolet,9,155000,98000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,11,125000,70000,Petrol,Individual,Manual,First Owner,16.0,995.0,63.0,90.3,4200.0,4200.0,5.0
Chevrolet,12,305000,230000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,9.0
Chevrolet,11,120000,40000,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,7,160000,70000,Diesel,Individual,Manual,Third Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,7,310000,35000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,8,200000,70000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,205.0,1750.0,1750.0,5.0
Chevrolet,14,72000,40000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,10,120000,90000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,11,140000,100000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,10,120000,60000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,8,246000,56000,Diesel,Dealer,Manual,First Owner,22.1,1248.0,74.0,190.0,1750.0,1750.0,5.0
Chevrolet,10,290000,82500,Diesel,Individual,Manual,Second Owner,16.52,1991.0,123.7,305.0,2000.0,2000.0,5.0
Chevrolet,7,350000,50000,Diesel,Individual,Manual,Fourth & Above Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,8.0
Chevrolet,8,175000,76000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,6,200000,40000,Diesel,Individual,Manual,First Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,6,580000,110000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,10.0
Chevrolet,5,500000,198000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,172.5,1750.0,1750.0,8.0
Chevrolet,7,500000,50000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,9.0
Chevrolet,8,200000,60000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,5,550000,15000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,8,120000,110000,Petrol,Individual,Manual,Second Owner,18.2,1199.0,84.8,113.0,5000.0,5000.0,5.0
Chevrolet,12,150000,80000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,10,150000,35000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,7,312000,80000,Petrol,Individual,Manual,First Owner,13.7,1399.0,98.82,131.0,4400.0,4400.0,7.0
Chevrolet,9,180000,60000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,16,160000,220000,Diesel,Individual,Manual,First Owner,14.8,2499.0,80.0,186.2,1800.0,1800.0,10.0
Chevrolet,8,175000,56315,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,15,225000,100000,Diesel,Individual,Manual,First Owner,14.8,2499.0,80.0,186.2,1800.0,1800.0,10.0
Chevrolet,11,75000,120000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,5,160000,50000,Petrol,Individual,Manual,Second Owner,16.2,995.0,62.1,90.3,4200.0,4200.0,5.0
Chevrolet,5,215000,60000,Diesel,Individual,Manual,Second Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,9,140000,75000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,10,190000,20000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,11,150000,70000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,10,430000,80000,Diesel,Individual,Automatic,Second Owner,18.1,1991.0,147.9,327.0,2600.0,2600.0,4.0
Chevrolet,12,60000,110000,Petrol,Individual,Manual,Third Owner,16.5,995.0,63.0,90.3,4200.0,4200.0,5.0
Chevrolet,7,220000,50000,Diesel,Individual,Manual,First Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,11,280000,100000,Diesel,Individual,Manual,Second Owner,14.8,2499.0,80.0,186.2,1800.0,1800.0,10.0
Chevrolet,8,355000,68000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,205.0,1750.0,1750.0,5.0
Chevrolet,9,130000,70000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,9,135000,49000,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,8,667000,65000,Diesel,Individual,Manual,First Owner,14.6,2231.0,184.0,424.0,2000.0,2000.0,7.0
Chevrolet,11,80000,80000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,8,350000,100000,Diesel,Individual,Manual,Third Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,7.0
Chevrolet,8,175000,68000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,8,225000,100000,Diesel,Individual,Manual,Second Owner,22.1,1248.0,76.9,205.0,1750.0,1750.0,5.0
Chevrolet,13,65000,100000,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,10,130000,68519,Petrol,Dealer,Manual,First Owner,16.2,995.0,62.1,90.3,4200.0,4200.0,5.0
Chevrolet,10,165000,70000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,10,150000,30000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,11,140000,60000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,5,300000,15000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,106.5,4400.0,4400.0,5.0
Chevrolet,5,310000,30000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,106.5,4400.0,4400.0,5.0
Chevrolet,8,350000,37000,Petrol,Dealer,Manual,First Owner,13.7,1399.0,98.79,131.0,4400.0,4400.0,7.0
Chevrolet,11,270000,90000,Diesel,Individual,Manual,Second Owner,18.3,1991.0,147.9,327.0,2600.0,2600.0,5.0
Chevrolet,8,140000,110000,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,14,100000,84000,LPG,Individual,Manual,Third Owner,16.0,995.0,60.0,88.4,4200.0,4200.0,5.0
Chevrolet,11,225000,60000,Petrol,Individual,Manual,Second Owner,12.9,1598.0,102.5,148.0,4000.0,4000.0,5.0
Chevrolet,8,170000,70000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,10,95000,44000,Petrol,Individual,Manual,Second Owner,16.0,995.0,63.0,90.3,4200.0,4200.0,5.0
Chevrolet,9,165000,70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,7,450000,80000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,7.0
Chevrolet,5,535000,32000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,172.5,1750.0,1750.0,8.0
Chevrolet,10,409999,80000,Diesel,Individual,Manual,Second Owner,18.3,1991.0,147.9,327.0,2600.0,2600.0,5.0
Chevrolet,8,355000,136000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,7.0
Chevrolet,11,409999,210000,Diesel,Individual,Manual,Fourth & Above Owner,12.2,1994.0,105.3,263.7,2500.0,2500.0,9.0
Chevrolet,4,350000,90000,Petrol,Individual,Manual,First Owner,17.8,1199.0,76.8,106.5,4400.0,4400.0,5.0
Chevrolet,12,295000,195000,Diesel,Individual,Manual,Second Owner,14.8,2499.0,80.0,186.2,1800.0,1800.0,10.0
Chevrolet,10,125000,90000,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,9,124000,40000,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,6,200000,50000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5,5000.0,5000.0,5.0
Chevrolet,8,295000,50000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,205.0,1750.0,1750.0,5.0
Chevrolet,12,260000,80000,Diesel,Individual,Manual,Second Owner,11.5,1991.0,147.9,320.0,2000.0,2000.0,7.0
Chevrolet,8,210000,96272,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,10,150000,100000,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,8,200000,70000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,10,350000,120000,Diesel,Individual,Manual,Second Owner,12.2,2499.0,80.0,186.2,1800.0,1800.0,10.0
Chevrolet,9,170000,80000,Petrol,Individual,Manual,First Owner,16.2,995.0,62.1,90.3,4200.0,4200.0,5.0
Chevrolet,10,270000,100000,Diesel,Individual,Manual,Third Owner,18.3,1991.0,147.9,327.0,2600.0,2600.0,5.0
Chevrolet,8,125000,139000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,5,490000,80000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,172.5,1750.0,1750.0,8.0
Chevrolet,12,200000,30000,Petrol,Individual,Manual,First Owner,16.5,995.0,63.0,90.3,4200.0,4200.0,5.0
Chevrolet,7,350000,120000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,8.0
Chevrolet,8,200000,80000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,205.0,1750.0,1750.0,5.0
Chevrolet,6,370000,120000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,8.0
Chevrolet,8,450000,60000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,7.0
Chevrolet,9,180000,120000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,8,300000,90000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,7.0
Chevrolet,4,650000,40000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,172.5,1750.0,1750.0,7.0
Chevrolet,4,675000,50000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,172.5,1750.0,1750.0,7.0
Chevrolet,14,90000,60000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,5,280000,110000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,172.5,1750.0,1750.0,7.0
Chevrolet,6,434000,120000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,10.0
Chevrolet,8,145000,90000,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,7,300000,51000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.5,108.5,5000.0,5000.0,5.0
Chevrolet,9,225000,100000,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,11,300000,60000,Diesel,Individual,Manual,First Owner,18.3,1991.0,147.9,327.0,2600.0,2600.0,5.0
Chevrolet,6,450000,155000,Diesel,Individual,Automatic,First Owner,14.81,1998.0,163.7,360.0,2000.0,2000.0,5.0
Chevrolet,9,150000,70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,5,900000,100000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,9.0
Chevrolet,14,102000,50000,Petrol,Individual,Manual,Second Owner,15.26,1150.0,74.9,110.0,4400.0,4400.0,5.0
Chevrolet,11,148000,70000,Petrol,Individual,Manual,Third Owner,14.7,1150.0,76.0,109.76,4400.0,4400.0,5.0
Chevrolet,6,425000,70000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,9.0
Chevrolet,6,509999,197000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,10.0
Chevrolet,10,360000,100000,Diesel,Individual,Manual,First Owner,18.3,1991.0,147.9,327.0,2600.0,2600.0,5.0
Chevrolet,14,160000,130000,Diesel,Individual,Manual,Second Owner,16.52,1991.0,123.7,305.0,2000.0,2000.0,5.0
Chevrolet,10,165000,70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,7,190000,74321,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.3,142.5,1750.0,1750.0,5.0
Chevrolet,8,454000,120000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,10.0
Chevrolet,5,1295000,46000,Diesel,Dealer,Automatic,Second Owner,11.45,2776.0,197.2,500.0,2000.0,2000.0,7.0
Chevrolet,5,750000,67600,Diesel,Individual,Automatic,First Owner,14.81,1998.0,163.7,360.0,2000.0,2000.0,5.0
Chevrolet,5,620000,120000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,171.0,1800.0,1800.0,10.0
Chevrolet,9,145000,120000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,10,300000,119000,Diesel,Individual,Manual,Second Owner,16.52,1991.0,123.7,305.0,2000.0,2000.0,5.0
Chevrolet,10,650000,250000,Diesel,Individual,Manual,Second Owner,14.8,2499.0,80.0,186.2,1800.0,1800.0,7.0
Chevrolet,9,550000,74000,Diesel,Individual,Manual,Fourth & Above Owner,17.3,1998.0,163.7,380.0,2000.0,2000.0,5.0
Chevrolet,11,285000,265000,Diesel,Individual,Manual,Fourth & Above Owner,14.8,2499.0,80.0,186.2,1800.0,1800.0,9.0
Chevrolet,9,300000,70000,LPG,Individual,Manual,First Owner,13.2,995.0,60.2,90.3,4200.0,4200.0,5.0
Chevrolet,5,525000,80000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,172.5,1750.0,1750.0,8.0
Chevrolet,13,75527,80000,Petrol,Individual,Manual,First Owner,16.0,995.0,63.0,90.3,4200.0,4200.0,5.0
Chevrolet,10,150000,40000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,9,80000,70000,Petrol,Individual,Manual,Second Owner,16.2,995.0,62.1,90.3,4200.0,4200.0,5.0
Chevrolet,11,110000,60000,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,10,221000,56000,Diesel,Dealer,Manual,Second Owner,25.44,936.0,57.6,150.0,1750.0,1750.0,5.0
Chevrolet,12,145000,30000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,8,380000,70000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,7.0
Chevrolet,7,300000,60175,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.5,108.5,5000.0,5000.0,5.0
Chevrolet,9,120000,70000,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,108.0,4400.0,4400.0,5.0
Chevrolet,7,240000,30000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,106.5,4400.0,4400.0,5.0
Chevrolet,7,275000,195000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,172.5,1750.0,1750.0,7.0
Chevrolet,14,100000,60000,Petrol,Individual,Manual,Third Owner,14.7,1150.0,76.0,109.76,4400.0,4400.0,5.0
Chevrolet,11,114999,60000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,11,140000,60000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,10,114999,100000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,90.3,4200.0,4200.0,5.0
Chevrolet,13,300000,100000,Diesel,Individual,Manual,Second Owner,11.5,1991.0,147.9,320.0,2000.0,2000.0,7.0
Chevrolet,10,300000,40000,Diesel,Individual,Manual,First Owner,18.3,1991.0,147.9,327.0,2600.0,2600.0,5.0
Fiat,18,70000,50000,Petrol,Individual,Manual,Second Owner,19.451219512195113,1252.2926829268292,83.35365853658533,184.70731707317074,2207.317073170732,2207.317073170732,5.0
Fiat,8,400000,90000,Diesel,Individual,Manual,First Owner,20.3,1248.0,92.0,209.0,2000.0,2000.0,5.0
Fiat,11,200000,80000,Diesel,Individual,Manual,Second Owner,20.4,1248.0,91.2,209.0,2000.0,2000.0,5.0
Fiat,8,350000,160254,Diesel,Dealer,Manual,Second Owner,19.451219512195113,1252.2926829268292,83.35365853658533,184.70731707317074,2207.317073170732,2207.317073170732,5.0
Fiat,10,280000,200000,Diesel,Individual,Manual,First Owner,20.5,1248.0,91.7,209.0,2000.0,2000.0,5.0
